,region,fips,lat,lon,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,time
42899,ME,23025,44.91202,-69.754372,15.2773106451442,0-500m,Gentle,120.0,0.7459340909869224,16.5871374016,49.42103260305521,9.51,52.85,105.0,1.0,5.0,22.0,2003
42900,ME,23025,45.022466,-69.478943,20.7064874192719,0-500m,Moderate,105.0,0.7268210027900093,26.472174784,108.72627172672146,7.081818181818182,40.72727272727273,801.0,2.0,6.0,22.0,2003
42901,ME,23025,44.750368,-69.294367,22.3161446863067,0-500m,Flat,0.0,0.7101808538546648,37.9339770176,187.7999238916098,6.315789473684211,42.3421052631579,801.0,2.0,6.0,22.0,2003
42902,ME,23025,44.799169,-69.410663,11.8377258844796,0-500m,Flat,0.0,0.7095809562552744,32.6604786624,168.03151085038772,5.563235294117647,35.55882352941177,121.0,2.0,4.0,21.0,2003
42903,ME,23025,44.794284,-69.467097,19.379189860098705,0-500m,Flat,280.0,0.6962774611974955,18.5400494208,84.01575542519386,7.773529411764706,53.91176470588236,801.0,2.0,6.0,22.0,2003
42904,ME,23025,46.331161,-69.968254,11.3084409578888,1000-1500m,Flat,0.0,0.6904891145268313,21.6266370944,101.31311683626318,4.021951219512196,21.121951219512194,121.0,3.0,4.0,21.0,2003
42905,ME,23025,46.486816,-70.040117,0.05966187820645,1000-1500m,Flat,0.0,0.6885214691643686,2.1541283712,17.297361411069325,1.6999999999999995,15.0,121.0,3.0,3.0,21.0,2003
42906,ME,23025,45.599652,-69.768624,12.319032548849602,1000-1500m,Flat,0.0,0.699667680025895,38.4709365696,130.9657363980963,6.216981132075472,37.0,121.0,2.0,4.0,21.0,2003
42907,ME,23025,45.677146,-70.340141,12.4654888557145,1000-1500m,Moderate,96.0,0.6922466978872398,59.9097640832,101.31311683626318,5.509756097560976,34.073170731707314,801.0,1.0,4.0,22.0,2003
42908,ME,23025,46.32848,-69.790825,8.89046614382845,1500-2000m,Gentle,190.0,0.8235333991289762,23.9665778048,106.2552200965687,4.130232558139535,29.162790697674417,801.0,3.0,4.0,22.0,2003
42909,ME,23025,45.002951,-69.921153,35.516889552208504,500-1000m,Moderate,175.0,0.8821366706308488,30.934632352,113.66837498702698,8.484782608695653,56.10869565217392,801.0,1.0,5.0,22.0,2003
42910,ME,23007,44.977675,-70.117248,13.557462300771398,500-1000m,Flat,0.0,0.7073822479509008,36.2015421056,96.37101357595766,6.676923076923076,35.92307692307692,901.0,1.0,6.0,22.0,2003
42911,ME,23025,45.992309,-69.867861,24.4165759646628,1500-2000m,Moderate,130.0,0.8109797746523235,30.1178064512,96.37101357595766,8.507692307692308,44.53846153846154,801.0,1.0,5.0,22.0,2003
42912,ME,23025,45.948636,-69.917578,32.211704836786204,1000-1500m,Gentle,265.0,0.6956171170643582,41.5311239232,148.26309780916563,8.838333333333333,53.3,124.0,1.0,5.0,21.0,2003
42913,ME,23025,45.947838,-70.09162,32.4126295062192,1500-2000m,Gentle,335.0,0.503033836477349,29.7912000576,79.07365216488833,8.934375000000001,48.25,801.0,1.0,5.0,22.0,2003
42914,ME,23025,46.046512,-70.217889,32.364875291825754,1500-2000m,Gentle,47.0,0.5433510251565294,26.6633131008,59.305239123666254,10.391666666666667,53.79166666666666,801.0,1.0,5.0,22.0,2003
42915,ME,23025,45.579022,-70.184288,13.4463732880814,1500-2000m,Flat,0.0,0.6999248871872127,34.2905951168,190.27097552176252,5.606493506493506,41.23376623376623,121.0,2.0,4.0,21.0,2003
42916,ME,23025,46.117179,-70.164602,0.1364086039589,1500-2000m,Flat,0.0,0.693185754190637,5.4872261632,69.1894456442773,1.3785714285714286,12.928571428571429,121.0,3.0,3.0,21.0,2003
42917,ME,23025,45.423928,-70.128204,0.5572009556762,1500-2000m,Flat,0.0,0.7018556337587105,4.76468384,32.123671191985885,2.553846153846154,19.46153846153846,123.0,3.0,4.0,21.0,2003
42918,ME,23025,45.088973,-70.00202,19.59284306465495,1000-1500m,Flat,0.0,0.7060078828887322,87.8059032576,74.13154890458281,7.2,38.5,105.0,1.0,4.0,22.0,2003
42919,ME,23025,45.222693,-69.875549,10.4908611559241,1500-2000m,Flat,0.0,0.7043531167477843,29.745286457599995,175.444665740846,4.102816901408451,27.83098591549296,124.0,2.0,4.0,22.0,2003
42920,ME,23025,44.924287,-69.355719,15.91631649845285,0-500m,Flat,0.0,0.7080405635260055,37.945524288,175.444665740846,5.243661971830986,38.42253521126761,801.0,2.0,4.0,21.0,2003
42921,ME,23025,46.386849,-69.740364,24.418104363568748,1500-2000m,Gentle,195.0,0.7591083150071496,37.206774464,155.67625269962392,7.811111111111112,43.3015873015873,124.0,1.0,5.0,22.0,2003
42922,ME,23025,46.159647,-69.736347,0.7411432423076502,1000-1500m,Flat,0.0,0.6926513326363385,16.8672562752,138.3788912885546,1.7732142857142856,16.0,121.0,3.0,3.0,21.0,2003
42923,ME,23025,45.467499,-70.4739,7.217866686472551,>2000m,Flat,325.0,0.6477517622328681,11.346283616,49.42103260305521,7.775,39.85,902.0,2.0,6.0,22.0,2003
42924,ME,23025,45.546192,-70.424082,25.975568729158304,1000-1500m,Moderate,355.0,0.3011699794225055,29.3103928384,103.78416846641592,8.719047619047618,48.95238095238095,123.0,1.0,3.0,22.0,2003
42925,ME,23025,45.61519,-70.358472,9.357973111476552,1000-1500m,Gentle,225.0,0.7981165704292222,42.3371371712,61.77629075381901,6.648,37.2,102.0,1.0,5.0,22.0,2003
42926,ME,23025,45.290027,-70.241621,26.076725042635697,1000-1500m,Flat,0.0,0.7035184151093834,37.9830816128,180.38676900115152,6.615068493150685,39.6986301369863,123.0,1.0,6.0,22.0,2003
42927,ME,23025,45.710239,-70.097968,8.83476028664255,1000-1500m,Flat,0.0,0.6982873769377909,22.7982144256,168.03151085038772,4.957352941176471,29.764705882352946,121.0,2.0,4.0,21.0,2003
42928,ME,23025,44.87058,-70.003494,19.470464162563047,0-500m,Flat,0.0,0.7087021923450554,21.243534016,113.66837498702698,7.26304347826087,53.391304347826086,801.0,2.0,6.0,21.0,2003
42929,ME,23025,45.329205,-70.00309,3.42374881238515,1000-1500m,Gentle,150.0,0.7992982426010836,9.0833629696,54.36313586336073,4.690909090909091,28.181818181818183,124.0,3.0,4.0,22.0,2003
42930,ME,23025,45.574991,-70.041687,11.5013262074033,1000-1500m,Flat,0.0,0.6999751335984725,24.6282157376,69.1894456442773,5.764285714285714,28.535714285714285,801.0,1.0,4.0,22.0,2003
42931,ME,23025,44.885577,-69.977433,32.086083603702754,0-500m,Flat,0.0,0.7085175035100976,58.6446148352,202.62623367252635,7.489024390243903,41.89024390243903,127.0,1.0,4.0,21.0,2003
42932,ME,23025,45.02846,-69.981712,27.02767781575795,1000-1500m,Moderate,174.0,0.8895833036111558,24.0776428032,66.71839401412453,10.162962962962965,55.5925925925926,801.0,1.0,5.0,22.0,2003
42933,ME,23025,46.266206,-69.969494,12.803417121120402,1000-1500m,Gentle,192.0,0.803535475667821,21.520393024,59.305239123666254,7.791666666666667,43.91666666666666,801.0,1.0,4.0,22.0,2003
42934,ME,23025,46.386725,-69.905215,11.195157057499047,1000-1500m,Flat,0.0,0.6897873103830364,20.1480125632,116.13942661717974,6.165957446808511,34.48936170212766,125.0,2.0,4.0,39.0,2003
42935,ME,23025,45.057994,-69.830406,22.48180806147015,1000-1500m,Moderate,330.0,0.366181764223205,24.9379029696,98.84206520611042,7.782500000000001,47.775,801.0,1.0,6.0,22.0,2003
42936,ME,23025,45.139547,-69.749772,15.316266162378952,1000-1500m,Gentle,160.0,0.771142584220752,29.3831658944,202.62623367252635,5.884146341463414,39.609756097560975,121.0,2.0,6.0,22.0,2003
42937,ME,23025,45.853177,-69.769082,3.2490546030612,1000-1500m,Flat,332.0,0.6386301629301475,16.3950808128,86.48680705534662,4.277142857142857,27.37142857142857,121.0,3.0,4.0,22.0,2003
42938,ME,23025,44.596065,-69.688294,9.0864703703086,0-500m,Gentle,104.0,0.7259280658899496,13.428924511999998,66.71839401412453,6.251851851851852,44.14814814814815,902.0,2.0,4.0,22.0,2003
42939,ME,23025,44.737303,-69.525241,0.6354208067377001,0-500m,Flat,0.0,0.7103413709833406,17.057109011199998,135.90783965840183,1.803636363636364,20.05454545454545,901.0,3.0,6.0,22.0,2003
42940,ME,23025,44.961652,-69.58078,0.3329791410224,500-1000m,Flat,0.0,0.7075798885367468,2.8216432448,22.239464671374844,1.9777777777777776,18.444444444444443,801.0,3.0,5.0,22.0,2003
42941,ME,23025,44.957026,-69.711625,5.36152954804845,0-500m,Flat,0.0,0.7076369390524068,6.2684231104,19.76841304122208,8.7625,41.625,809.0,3.0,5.0,22.0,2003
42942,ME,23025,44.816012,-69.674732,2.4685861020041995,0-500m,Gentle,70.0,0.6567359795042339,6.065140646400001,14.826309780916564,7.683333333333334,39.0,517.0,2.0,6.0,22.0,2003
42943,ME,23025,44.733301,-69.709734,22.28707336237995,0-500m,Flat,0.0,0.7103905323310427,45.296636,121.08152987748528,7.908163265306122,47.85714285714285,801.0,2.0,6.0,21.0,2003
42944,ME,23025,45.237869,-69.724212,10.778550840669851,1000-1500m,Gentle,175.5,0.7742977944054423,27.2705663744,59.305239123666254,8.083333333333334,42.79166666666666,123.0,1.0,4.0,22.0,2003
42945,ME,23025,45.061406,-69.695323,23.271598232603957,500-1000m,Flat,0.0,0.7063485428173538,34.7577659968,135.90783965840183,7.543636363636363,43.07272727272727,121.0,1.0,3.0,29.0,2003
42946,ME,23025,44.836325,-69.833897,13.50839251447,0-500m,Flat,0.0,0.7091238623201925,23.8498654336,121.08152987748528,6.491836734693878,42.142857142857146,809.0,2.0,4.0,21.0,2003
42947,ME,23025,44.69899,-69.96535,14.439884722253453,0-500m,Gentle,145.0,0.7671448618784419,24.5004611456,130.9657363980963,6.464150943396227,42.471698113207545,401.0,2.0,5.0,22.0,2003
42948,ME,23025,45.537316,-69.864496,7.47001232684435,1000-1500m,Flat,0.0,0.7004445848879653,12.606497152,69.1894456442773,6.346428571428571,35.714285714285715,127.0,2.0,4.0,21.0,2003
42949,ME,23025,44.631701,-69.928305,37.8225954448715,0-500m,Gentle,184.0,0.7917433734119234,33.2663086144,98.84206520611042,9.1625,52.5,801.0,1.0,6.0,22.0,2003
42950,ME,23025,45.445194,-69.914921,9.5128429611772,500-1000m,Flat,0.0,0.7015911997951021,26.994671552,130.9657363980963,5.098113207547169,32.9811320754717,124.0,2.0,5.0,21.0,2003
42951,ME,23025,45.381705,-69.76131,34.72645606361296,1000-1500m,Steep,215.0,0.9023627497907842,78.7662959488,121.08152987748528,8.761224489795918,47.265306122448976,801.0,1.0,4.0,22.0,2003
42952,ME,23025,45.463479,-69.966995,4.13050846219105,1000-1500m,Gentle,110.0,0.7382293785521077,8.513552236799999,39.536826082444165,3.71875,18.9375,124.0,3.0,6.0,22.0,2003
42953,ME,23025,45.398801,-69.981539,3.61539511690195,500-1000m,Gentle,22.5,0.629561251294844,25.6665288448,108.72627172672146,3.213636363636364,24.63636363636364,701.0,3.0,5.0,22.0,2003
42954,ME,23025,45.15755,-69.945263,27.6655196954837,500-1000m,Moderate,288.0,0.5011322259672037,31.681302272,138.3788912885546,7.976785714285714,44.375,902.0,2.0,4.0,22.0,2003
42955,ME,23025,45.192673,-70.144488,0.070933373339,1500-2000m,Steep,57.0,0.3928740986246245,2.2996285696000003,37.06577445229141,1.2533333333333334,14.266666666666667,801.0,3.0,6.0,22.0,2003
42956,ME,23025,45.216314,-70.280556,2.5639640212588,1000-1500m,Gentle,265.0,0.7067203294114627,12.9234846464,108.72627172672146,2.909090909090909,20.068181818181817,801.0,3.0,5.0,22.0,2003
42957,ME,23025,45.925337,-69.696898,0.5313242347063001,1000-1500m,Flat,0.0,0.6955951630038895,2.4537605248,22.239464671374844,3.055555555555556,21.22222222222222,122.0,3.0,6.0,21.0,2003
42958,ME,23025,45.782505,-69.850327,0.47073774491785,1000-1500m,Flat,0.0,0.6973839756730974,14.3590422208,135.90783965840183,1.5418181818181818,14.054545454545456,123.0,3.0,4.0,21.0,2003
42959,ME,23025,45.79723,-70.057279,2.3374822748589,1000-1500m,Flat,0.0,0.6971997615278217,6.9424118016,44.47892934274969,2.861111111111111,18.5,801.0,3.0,4.0,21.0,2003
42960,ME,23025,45.480195,-70.081544,7.428824361105502,>2000m,Moderate,184.0,0.9605016491672652,45.6049687808,56.83418749351349,5.039130434782609,33.95652173913044,801.0,1.0,4.0,22.0,2003
42961,ME,23025,45.67799,-70.153343,1.2226946588462,1000-1500m,Flat,0.0,0.6986901650859917,3.9941158912,32.123671191985885,3.723076923076923,24.692307692307693,902.0,3.0,5.0,21.0,2003
42962,ME,23025,45.51143,-70.26051,1.1983031224105,1000-1500m,Flat,0.0,0.7007669632132792,7.4620619264,24.710516301527605,4.71,30.3,123.0,3.0,6.0,19.0,2003
42963,ME,23025,45.369091,-70.192884,29.052684317906053,1000-1500m,Gentle,96.5,0.7064901431268349,46.9444291904,98.84206520611042,7.365,44.45,121.0,1.0,6.0,22.0,2003
42964,ME,23025,45.392212,-70.361941,0.1884432738888,1500-2000m,Moderate,280.0,0.635420267990445,5.111675872,27.18156793168037,2.145454545454545,17.727272727272727,123.0,3.0,6.0,12.0,2003
42965,ME,23025,45.298193,-70.434735,13.61537618426075,1500-2000m,Gentle,5.0,0.4961860967843656,20.1259740352,101.31311683626318,6.414634146341464,39.09756097560975,123.0,1.0,4.0,22.0,2003
42966,ME,23025,46.548269,-69.767063,12.4397482799107,1500-2000m,Flat,0.0,0.6877432376960919,22.3691977472,118.61047824733252,4.6312500000000005,28.20833333333333,801.0,1.0,4.0,21.0,2003
42967,ME,23025,46.225636,-69.863661,14.49605247051585,1500-2000m,Flat,0.0,0.6918201655385405,19.2549930432,46.94998097290245,9.273684210526316,48.8421052631579,801.0,1.0,3.0,22.0,2003
42968,ME,23025,46.181547,-69.892296,23.06978055059215,1500-2000m,Flat,0.0,0.6923755921155563,28.0205420736,86.48680705534662,8.48857142857143,41.31428571428572,801.0,1.0,4.0,22.0,2003
42969,ME,23025,46.247894,-70.036983,11.225593756061802,1500-2000m,Flat,0.0,0.6915396069829312,23.0439440128,130.9657363980963,5.6415094339622645,41.886792452830186,902.0,2.0,4.0,21.0,2003
42970,ME,23025,46.168294,-70.102653,26.238469771521853,1500-2000m,Flat,0.0,0.6925424712863104,32.9669748992,121.08152987748528,8.118367346938776,45.0,801.0,1.0,3.0,22.0,2003
42971,ME,23025,46.112307,-69.97163,0.2282227089041,1000-1500m,Flat,0.0,0.6932470395802464,8.2082267968,66.71839401412453,1.7074074074074077,15.48148148148148,121.0,3.0,6.0,21.0,2003
42972,ME,23025,46.047686,-70.006448,15.0472253973781,1500-2000m,Moderate,47.0,0.5318395832530647,11.6710534656,24.710516301527605,11.12,56.1,801.0,1.0,6.0,23.0,2003
42973,ME,23025,45.971346,-70.26086,11.421209068888103,1500-2000m,Flat,0.0,0.6950180301880093,23.6402468928,96.37101357595766,5.523076923076923,32.92307692307692,801.0,1.0,5.0,22.0,2003
42974,ME,23025,45.911279,-70.152696,3.7046234074469497,1500-2000m,Gentle,231.0,0.7392086256355639,6.4450527296,29.652619561833127,3.9916666666666663,23.5,801.0,3.0,5.0,22.0,2003
42975,ME,23025,45.837131,-70.192175,13.514347262110952,1500-2000m,Flat,0.0,0.6967003566883639,18.3195264,113.66837498702698,6.615217391304348,39.08695652173913,801.0,2.0,4.0,22.0,2003
42976,ME,23025,45.220508,-70.27234,23.668349845914303,1500-2000m,Gentle,213.0,0.7716795870588334,23.5431396288,84.01575542519386,8.261764705882353,45.76470588235294,801.0,1.0,6.0,22.0,2003
42977,ME,23025,45.651379,-70.488403,8.223942547635952,1500-2000m,Moderate,85.0,0.645550277357906,12.0938488512,46.94998097290245,5.868421052631579,35.73684210526316,801.0,2.0,6.0,22.0,2003
42978,ME,23025,45.63175,-70.520921,13.898371398380451,1000-1500m,Gentle,312.0,0.6357607217260178,43.4186779328,237.22095649466505,4.39375,25.666666666666668,121.0,2.0,5.0,22.0,2003
42979,ME,23025,46.294336,-70.203516,17.63182895341075,1000-1500m,Flat,0.0,0.6909538769426528,35.488480940799995,172.97361411069323,7.475714285714285,35.84285714285714,127.0,1.0,4.0,31.0,2003
42980,ME,23025,46.185319,-70.274726,1.53887683255745,1000-1500m,Flat,0.0,0.6923280890605285,8.8631843008,42.00787771259693,3.152941176470588,26.47058823529412,125.0,3.0,6.0,21.0,2003
42981,ME,23027,44.45497,-69.333578,11.88247795370715,0-500m,Flat,0.0,0.7138010886638282,29.6780689472,133.43678802824903,5.559259259259259,36.888888888888886,124.0,2.0,4.0,29.0,2003
42982,ME,23027,44.59696,-68.921852,19.86528141854765,0-500m,Gentle,108.0,0.7439551481110634,35.102232780799994,145.79204617901286,6.659322033898305,40.28813559322034,121.0,2.0,4.0,22.0,2003
42983,ME,23027,44.563669,-69.303,1.3617429519814002,0-500m,Flat,0.0,0.712471134957195,19.5686977152,123.55258150763802,2.674,17.48,121.0,3.0,5.0,21.0,2003
42984,ME,23027,44.527166,-69.098201,18.09665496218555,500-1000m,Moderate,114.0,0.7674758346714265,21.6384368896,96.37101357595766,6.78974358974359,45.76923076923077,801.0,2.0,5.0,22.0,2003
42985,ME,23027,44.646355,-68.997013,17.06116478466605,0-500m,Gentle,52.0,0.6579077952815846,56.037089664,148.26309780916563,5.613333333333333,42.03333333333333,805.0,2.0,5.0,22.0,2003
42986,ME,23027,44.383274,-69.410373,8.3020809655824,0-500m,Flat,105.0,0.7231719513967811,33.7295997952,56.83418749351349,7.621739130434783,41.47826086956522,127.0,2.0,5.0,22.0,2003
42987,ME,23027,44.426869,-68.999279,1.1119271552536,0-500m,Steep,94.0,0.5710066680202486,2.5925343808,12.355258150763802,6.36,38.2,905.0,3.0,6.0,22.0,2003
42988,ME,23027,44.504634,-68.970943,14.69587765110815,0-500m,Flat,200.0,0.7678887592628906,28.7355545664,185.32887226145704,5.12,39.34666666666666,519.0,2.0,6.0,22.0,2003
42989,ME,23027,44.582861,-69.088857,5.856428115879701,0-500m,Flat,0.0,0.7122360505651959,33.840159744,108.72627172672146,4.443181818181818,29.568181818181817,901.0,3.0,6.0,22.0,2003
42990,ME,23027,44.248556,-68.919595,2.7040251413544003,0-500m,Gentle,317.0,0.6590526544171436,9.162288448,29.652619561833127,6.233333333333333,31.08333333333333,122.0,3.0,4.0,21.0,2003
42991,ME,23027,44.342498,-69.047225,7.146991165806301,0-500m,Flat,0.0,0.7151745012897797,43.9824280704,46.94998097290245,7.847368421052631,41.47368421052632,103.0,2.0,5.0,22.0,2003
42992,ME,23027,44.392287,-69.212834,21.970227188161903,0-500m,Gentle,185.0,0.8147893309851402,27.2362689152,121.08152987748528,7.287755102040816,40.51020408163265,801.0,2.0,3.0,22.0,2003
42993,ME,23027,44.436875,-69.186069,1.53720748788485,0-500m,Gentle,293.0,0.6556714621137038,3.9570177024,22.239464671374844,4.711111111111111,22.77777777777778,902.0,3.0,6.0,22.0,2003
42994,ME,23027,44.355946,-69.47343,14.847133426464552,0-500m,Flat,0.0,0.7150104306769094,22.2504422208,96.37101357595766,7.269230769230769,46.35897435897436,104.0,1.0,4.0,22.0,2003
42995,ME,23027,44.713605,-69.356877,8.138150500736751,0-500m,Flat,0.0,0.7106324313254532,35.0763604672,180.38676900115152,3.690410958904109,27.82191780821918,801.0,3.0,4.0,22.0,2003
42996,ME,23029,44.560112,-67.705733,4.1206709758234,0-500m,Flat,0.0,0.7125146961636735,8.318419436800001,49.42103260305521,6.29,37.85,121.0,2.0,5.0,21.0,2003
42997,ME,23029,44.56302,-67.896766,9.7398910775655,0-500m,Flat,0.0,0.7124790832145741,19.5049925952,126.02363313779078,5.405882352941176,36.47058823529412,121.0,2.0,4.0,22.0,2003
42998,ME,23029,45.147374,-67.58474,15.3078564775089,0-500m,Flat,0.0,0.7052856512173798,30.3559143808,128.49468476794354,7.267307692307692,35.23076923076923,127.0,1.0,4.0,21.0,2003
42999,ME,23029,44.668763,-67.398396,5.277880471077,0-500m,Gentle,346.0,0.5250367649294854,22.69451856,44.47892934274969,5.416666666666667,28.77777777777778,902.0,1.0,5.0,23.0,2003
43000,ME,23029,44.779298,-67.529337,12.2955736268649,0-500m,Gentle,221.0,0.7615041902649671,22.3352905536,123.55258150763802,6.736000000000001,35.92,125.0,2.0,5.0,21.0,2003
43001,ME,23029,45.586184,-67.825617,8.681183468556352,0-500m,Flat,0.0,0.6998356043181329,14.6715072256,84.01575542519386,5.464705882352941,29.323529411764707,123.0,1.0,4.0,21.0,2003
43002,ME,23029,45.253568,-67.677204,1.18526277802575,0-500m,Flat,0.0,0.7039704974700874,8.2390118656,14.826309780916564,6.766666666666667,33.5,122.0,2.0,5.0,21.0,2003
43003,ME,23029,44.840183,-68.077146,7.37591781222355,0-500m,Gentle,111.0,0.7421842233730831,60.488413184,145.79204617901286,3.535593220338983,23.779661016949152,801.0,1.0,3.0,23.0,2003
43004,ME,23029,44.819765,-67.914271,4.274548723080151,0-500m,Gentle,134.0,0.8012948967338855,21.0352469696,76.60260053473557,4.806451612903226,31.096774193548388,801.0,3.0,4.0,21.0,2003
43005,ME,23029,44.516236,-67.933304,23.33429313203125,0-500m,Gentle,26.0,0.6432765270504466,44.7031568064,205.09728530267915,6.444578313253012,38.83132530120482,121.0,2.0,3.0,21.0,2003
43006,ME,23029,45.359578,-67.836607,8.47780613049465,500-1000m,Gentle,346.0,0.5293411185958532,17.787548473599998,118.61047824733252,4.522916666666666,30.354166666666668,801.0,2.0,4.0,22.0,2003
43007,ME,23029,44.664574,-67.866695,7.3022328922408,0-500m,Flat,0.0,0.7112342471621058,14.2514896128,103.78416846641592,5.221428571428572,42.85714285714285,901.0,2.0,6.0,21.0,2003
43008,ME,23029,44.595795,-67.837143,3.4223055162571505,0-500m,Gentle,144.0,0.7998936749240779,17.5542155584,138.3788912885546,3.1732142857142853,19.660714285714285,121.0,3.0,4.0,22.0,2003
