,region,lat,lon,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9
5281,Northern Rockies & Plains,49.09999999999999,-109.1000000000009,9.73941,0.0,91513.44,-2.1223392,0.83465576,-0.00066398084,3668.3545,166.77722,0.0,0.9659424
5282,Northern Rockies & Plains,49.09999999999999,-109.00000000000092,9.571442,0.0,91478.44,-1.9875736,0.8786011,-0.00065013766,3660.4106,166.84389,0.0,0.95129395
5283,Northern Rockies & Plains,49.09999999999999,-108.90000000000092,9.360504,0.0,91430.44,-1.8274174,0.9381714,-0.00063452125,3650.0784,166.845,0.0,0.91711426
5284,Northern Rockies & Plains,49.09999999999999,-108.80000000000092,9.077301,0.0,91501.44,-1.6633549,0.9801636,-0.00064060837,3639.7212,166.83444,0.0,0.9133301
5285,Northern Rockies & Plains,49.09999999999999,-108.70000000000093,8.784332,0.0,91646.44,-1.4719486,0.9430542,-0.0006263107,3629.2788,166.87666,0.0,0.9133301
5286,Northern Rockies & Plains,49.09999999999999,-108.60000000000092,8.479645,0.0,91847.44,-1.2356205,0.77508545,-0.0005769506,3618.7556,166.99945,0.0,0.9133301
5287,Northern Rockies & Plains,49.09999999999999,-108.50000000000094,8.729645,0.0,91890.44,-0.9992924,0.60809326,-0.00057386607,3608.206,167.11945,0.0,0.9133301
5288,Northern Rockies & Plains,49.09999999999999,-108.40000000000094,9.092926,0.0,91906.44,-0.8108158,0.45281982,-0.00058172643,3599.254,166.7089,0.0,0.9133301
5289,Northern Rockies & Plains,49.09999999999999,-108.30000000000096,9.42691,0.0,91961.44,-0.74440956,0.3258667,-0.0006028712,3594.3745,164.94888,0.0,0.9133301
5290,Northern Rockies & Plains,49.09999999999999,-108.20000000000095,9.497223,0.0,92095.44,-0.70339394,0.07684326,-0.0006002858,3588.2878,163.29277,0.0,0.9133301
5291,Northern Rockies & Plains,49.09999999999999,-108.10000000000096,9.352692,0.0,92226.44,-0.6760502,-0.21026611,-0.00060133636,3581.97,161.66,0.0,0.9133301
5292,Northern Rockies & Plains,49.09999999999999,-108.00000000000097,8.821442,0.0,92285.44,-0.6399174,-0.52178955,-0.0006268099,3575.1284,160.27611,0.0,0.9133301
5293,Northern Rockies & Plains,49.09999999999999,-107.90000000000096,8.374176,0.0,92325.44,-0.6467533,-0.7463989,-0.0006502345,3569.169,157.64722,0.0,0.93652344
5294,Northern Rockies & Plains,49.09999999999999,-107.80000000000098,8.022614,0.0,92378.44,-0.6789799,-0.9143677,-0.0006693825,3563.7556,154.25,0.0,0.96362305
5295,Northern Rockies & Plains,49.09999999999999,-107.70000000000098,7.8937073,0.0,92610.44,-0.7375736,-1.0276489,-0.00066994876,3558.8738,150.06778,0.0,0.9667969
5296,Northern Rockies & Plains,49.09999999999999,-107.600000000001,7.919098,0.0,92833.44,-0.78347206,-1.1311646,-0.0006815493,3554.405,145.45555,0.0,0.9686279
5297,Northern Rockies & Plains,49.09999999999999,-107.500000000001,8.005035,0.0,93024.44,-0.80983925,-1.2229614,-0.00068891793,3550.2195,140.63,0.0,0.94384766
5298,Northern Rockies & Plains,49.09999999999999,-107.400000000001,7.8468323,0.0,92919.44,-0.6887455,-1.2473755,-0.00056228787,3546.9011,135.75555,0.0,0.66674805
5299,Northern Rockies & Plains,49.09999999999999,-107.300000000001,7.733551,0.0,92665.44,-0.61745644,-1.2844849,-0.0005118102,3543.59,131.36778,0.0,0.54016113
5300,Northern Rockies & Plains,49.09999999999999,-107.200000000001,7.65152,0.0,92302.44,-0.5774174,-1.3313599,-0.00053459406,3540.2778,127.287224,0.0,0.5621338
5301,Northern Rockies & Plains,49.09999999999999,-107.10000000000102,7.610504,0.0,92172.44,-0.5422611,-1.3616333,-0.0006664172,3537.209,123.745,0.0,0.861084
5302,Northern Rockies & Plains,49.09999999999999,-107.00000000000102,7.575348,0.0,92202.44,-0.5149174,-1.3635864,-0.00066649914,3534.5571,121.130554,0.0,0.861084
5303,Northern Rockies & Plains,49.09999999999999,-106.90000000000104,7.544098,0.0,92382.44,-0.4963627,-1.3372192,-0.00053557754,3532.3767,119.503334,0.0,0.5621338
5304,Northern Rockies & Plains,49.09999999999999,-106.80000000000103,7.4933167,0.0,92409.44,-0.47097206,-1.3079224,-0.00052351505,3530.5361,117.865555,0.0,0.5402832
5305,Northern Rockies & Plains,49.09999999999999,-106.70000000000104,7.454254,0.0,92365.44,-0.43288612,-1.2971802,-0.0005183667,3530.1807,116.55444,0.0,0.5410156
5306,Northern Rockies & Plains,49.09999999999999,-106.60000000000105,7.438629,0.0,92250.44,-0.3733158,-1.3167114,-0.00050818175,3532.1833,115.751114,0.0,0.5430908
5307,Northern Rockies & Plains,49.09999999999999,-106.50000000000104,7.3312073,0.0,92146.44,-0.22194862,-1.3821411,-0.00057765096,3528.0571,115.545555,0.0,0.84155273
5308,Northern Rockies & Plains,49.09999999999999,-106.40000000000106,7.2530823,0.0,92032.44,-0.058862686,-1.4524536,-0.00060646236,3523.2195,115.42389,0.0,1.0355225
5309,Northern Rockies & Plains,49.09999999999999,-106.30000000000106,7.229645,0.0,91877.44,0.11105919,-1.5217896,-0.0005704835,3517.9033,115.30167,0.0,1.0355225
5310,Northern Rockies & Plains,49.09999999999999,-106.20000000000108,7.2901917,0.0,91900.44,0.2770748,-1.5637817,-0.0005593151,3513.875,115.058334,0.0,1.0355225
5311,Northern Rockies & Plains,49.09999999999999,-106.10000000000107,7.405426,0.0,92047.44,0.44309044,-1.5960083,-0.00055550784,3510.324,114.76722,0.0,1.0355225
5312,Northern Rockies & Plains,49.09999999999999,-106.00000000000108,7.604645,0.0,92420.44,0.60715294,-1.6223755,-0.0005505234,3507.0579,114.45167,0.0,1.0355225
5313,Northern Rockies & Plains,49.09999999999999,-105.90000000000109,7.840973,0.0,92711.44,0.6676998,-1.6956177,-0.0005649179,3505.6277,114.367775,0.0,0.9923096
5314,Northern Rockies & Plains,49.09999999999999,-105.80000000000108,8.036285,0.0,92926.44,0.662817,-1.770813,-0.00059264153,3504.3118,114.27556,0.0,0.9465332
5315,Northern Rockies & Plains,49.09999999999999,-105.7000000000011,7.999176,0.0,92890.44,0.5173092,-1.8049927,-0.0006490797,3500.9744,113.888336,0.0,0.9465332
5316,Northern Rockies & Plains,49.09999999999999,-105.6000000000011,8.028473,0.0,92891.44,0.39914513,-1.8196411,-0.00074498355,3498.9856,113.39278,0.0,0.9465332
5317,Northern Rockies & Plains,49.09999999999999,-105.50000000000112,8.079254,0.0,92899.44,0.29172325,-1.8284302,-0.0008511171,3497.5605,112.861664,0.0,0.9465332
5318,Northern Rockies & Plains,49.09999999999999,-105.40000000000111,8.141754,0.0,92923.44,0.17648888,-1.842102,-0.0008607507,3496.5234,112.36222,0.0,0.9465332
5319,Northern Rockies & Plains,49.09999999999999,-105.30000000000112,8.198395,4.4703484e-05,92969.44,0.05637169,-1.8606567,-0.0008780658,3495.8972,111.878334,0.0,0.96606445
5320,Northern Rockies & Plains,49.09999999999999,-105.20000000000113,8.258942,4.4703484e-05,93051.44,-0.06862831,-1.8811646,-0.00090292096,3495.5134,111.41389,0.0,0.99645996
5321,Northern Rockies & Plains,49.09999999999999,-105.10000000000112,8.362457,4.4703484e-05,93337.44,-0.19948769,-1.8811646,-0.00093949586,3494.0488,111.026665,0.0,0.99645996
5322,Northern Rockies & Plains,49.09999999999999,-105.00000000000114,8.450348,4.4703484e-05,93600.44,-0.31569862,-1.8899536,-0.0010692999,3495.0188,111.100555,0.0,0.9992676
5323,Northern Rockies & Plains,49.09999999999999,-104.90000000000114,8.514801,1.4901161e-05,93834.44,-0.41726112,-1.9036255,-0.001285769,3498.42,111.67389,0.0,0.99780273
5324,Northern Rockies & Plains,49.09999999999999,-104.80000000000116,8.628082,0.0,93918.44,-0.5539799,-1.9631958,-0.0011788681,3506.655,113.064445,0.0,1.019165
5325,Northern Rockies & Plains,49.09999999999999,-104.70000000000115,8.721832,0.0,93990.44,-0.6916752,-2.022766,-0.0011652187,3514.935,114.47,0.0,1.0335693
5326,Northern Rockies & Plains,49.09999999999999,-104.60000000000116,8.813629,0.0,94079.44,-0.83034706,-2.0823364,-0.001255028,3523.2104,115.87444,0.0,1.0335693
5327,Northern Rockies & Plains,49.09999999999999,-104.50000000000117,8.846832,0.0,94128.44,-0.90358925,-2.1135864,-0.0012638718,3533.1707,116.64667,0.0,1.0355225
5328,Northern Rockies & Plains,49.09999999999999,-104.40000000000116,8.852692,0.0,94137.44,-0.9699955,-2.1399536,-0.00126905,3543.3516,117.33222,0.0,1.0432129
5329,Northern Rockies & Plains,49.09999999999999,-104.30000000000118,8.813629,0.0,94061.44,-1.0334721,-2.1653442,-0.0013018548,3553.571,117.99389,0.0,1.0649414
5330,Northern Rockies & Plains,49.09999999999999,-104.20000000000118,8.831207,0.0,94063.44,-1.040308,-2.2073364,-0.0013409182,3565.0557,117.61,0.0,1.0671387
5331,Northern Rockies & Plains,49.09999999999999,-104.1000000000012,8.876129,0.0,94101.44,-1.0461674,-2.2434692,-0.0013730228,3576.787,116.47056,0.0,1.0688477
5332,Northern Rockies & Plains,49.09999999999999,-104.0000000000012,8.95816,0.0,94196.44,-1.0617924,-2.263977,-0.0013717338,3588.8184,113.92667,0.0,1.0688477
5333,Northern Rockies & Plains,49.09999999999999,-103.9000000000012,9.073395,0.0,94371.44,-1.0803471,-2.255188,-0.0013790056,3599.9604,111.71778,0.0,1.1002197
5334,Northern Rockies & Plains,49.09999999999999,-103.8000000000012,9.200348,0.0,94574.44,-1.1076908,-2.2424927,-0.00154192,3610.794,109.33667,0.9190674,1.1453857
5335,Northern Rockies & Plains,49.09999999999999,-103.7000000000012,9.350739,0.0,94812.44,-1.1643314,-2.2337036,-0.0022709817,3621.1667,106.05055,4.0006104,1.2078857
5336,Northern Rockies & Plains,49.09999999999999,-103.60000000000122,9.440582,0.0,95007.44,-1.243433,-2.2278442,-0.0019231513,3631.1655,102.06722,2.65979,1.3083496
5337,Northern Rockies & Plains,49.09999999999999,-103.50000000000122,9.516754,0.0,95188.44,-1.3293705,-2.225891,-0.0013527125,3641.1516,97.710556,0.45324707,1.3852539
5338,Northern Rockies & Plains,49.09999999999999,-103.40000000000124,9.592926,0.0,95309.44,-1.3948002,-2.239563,-0.0015960634,3651.8862,92.90833,3.6568604,1.2249756
5339,Northern Rockies & Plains,49.09999999999999,-103.30000000000123,9.624176,0.0,95402.44,-1.4182377,-2.2610474,-0.0015342459,3661.7595,88.42944,2.981079,1.1680908
5340,Northern Rockies & Plains,49.09999999999999,-103.20000000000124,9.622223,4.4703484e-05,95463.44,-1.4182377,-2.279602,-0.0013150498,3671.3994,84.18833,0.0,1.1640625
5341,Northern Rockies & Plains,49.09999999999999,-103.10000000000124,9.630035,0.00059604645,95474.44,-1.4543705,-2.2337036,-0.0013759509,3682.3071,80.44444,0.0,1.185791
5342,Northern Rockies & Plains,49.09999999999999,-103.00000000000124,9.630035,0.00086426735,95473.44,-1.4875736,-2.1956177,-0.0013557002,3693.3318,76.87945,0.0,1.1958008
5343,Northern Rockies & Plains,49.09999999999999,-102.90000000000126,9.618317,0.0009536743,95457.44,-1.5188236,-2.1663208,-0.0012666807,3704.4944,73.51278,0.0,1.1958008
5344,Northern Rockies & Plains,49.09999999999999,-102.80000000000126,9.575348,0.0070929527,95436.44,-1.5080814,-2.2590942,-0.0012578145,3717.5627,73.11278,0.0,1.2193604
5345,Northern Rockies & Plains,49.09999999999999,-102.70000000000128,9.530426,0.013053417,95424.44,-1.4973392,-2.3528442,-0.0011694506,3730.6155,72.72611,0.0,1.2180176
5346,Northern Rockies & Plains,49.09999999999999,-102.60000000000127,9.48941,0.018924475,95425.44,-1.4865971,-2.4465942,-0.0009909198,3743.6538,72.34944,0.0,1.1815186
5347,Northern Rockies & Plains,49.09999999999999,-102.50000000000128,9.438629,0.019833446,95444.44,-1.4123783,-2.5130005,-0.00096963346,3749.0244,72.473335,0.0,1.2108154
5348,Northern Rockies & Plains,49.09999999999999,-102.40000000000128,9.40152,0.018581748,95493.44,-1.3362064,-2.6028442,-0.0010471717,3755.838,72.76,0.0,1.2460938
5349,Northern Rockies & Plains,49.09999999999999,-102.30000000000128,9.383942,0.014394522,95587.44,-1.2561283,-2.7190552,-0.0012206659,3764.3716,73.26889,0.0,1.2824707
5350,Northern Rockies & Plains,49.09999999999999,-102.2000000000013,9.327301,0.011488795,95631.44,-1.1750736,-2.8479614,-0.0012452528,3774.3223,73.70167,0.0,1.2819824
5351,Northern Rockies & Plains,49.09999999999999,-102.1000000000013,9.264801,0.008955598,95687.44,-1.0920658,-2.9778442,-0.001242198,3781.1384,74.096664,0.0,1.2819824
5352,Northern Rockies & Plains,49.09999999999999,-102.00000000000132,9.192535,0.0072717667,95780.44,-1.0041752,-3.107727,-0.0012107939,3781.1062,74.422226,0.0,1.2819824
5353,Northern Rockies & Plains,49.09999999999999,-101.90000000000131,9.128082,0.0038444996,95917.44,-0.9123783,-3.2376099,-0.0011871308,3777.156,74.72,0.0,1.2615967
5354,Northern Rockies & Plains,49.09999999999999,-101.80000000000132,9.059723,0.00081956387,96058.44,-0.821558,-3.3567505,-0.0011624619,3772.3877,75.02055,0.0,1.2485352
5355,Northern Rockies & Plains,49.09999999999999,-101.70000000000132,8.971832,0.00025331974,96177.44,-0.73464394,-3.4436646,-0.0011299029,3767.9216,75.34611,0.0,1.2485352
5356,Northern Rockies & Plains,49.09999999999999,-101.60000000000132,8.891754,0.0017881393,96300.44,-0.65651894,-3.5159302,-0.0010982379,3762.3555,75.24944,0.0,1.2653809
5357,Northern Rockies & Plains,49.09999999999999,-101.50000000000134,8.798004,0.0037550926,96419.44,-0.587183,-3.592102,-0.0010633543,3755.505,74.986115,0.0,1.28479
5358,Northern Rockies & Plains,49.09999999999999,-101.40000000000134,8.673004,0.0043213367,96527.44,-0.52565956,-3.7063599,-0.0010379478,3745.9016,74.70167,0.0,1.28479
5359,Northern Rockies & Plains,49.09999999999999,-101.30000000000136,8.528473,0.0063180923,96607.44,-0.4573002,-3.8128052,-0.0009786561,3737.295,74.22,0.0,1.28479
5360,Northern Rockies & Plains,49.09999999999999,-101.20000000000137,8.378082,0.010088086,96650.44,-0.38210487,-3.9104614,-0.0009116754,3729.7722,73.51722,0.0,1.2823486
5361,Northern Rockies & Plains,49.09999999999999,-101.10000000000136,8.27066,0.021263957,96558.44,-0.28054237,-3.9729614,-0.00090219826,3726.3406,71.98111,0.0,1.258667
5362,Northern Rockies & Plains,49.09999999999999,-101.00000000000136,8.186676,0.034600496,96535.44,-0.17995644,-4.043274,-0.0008746311,3723.2395,70.45722,0.92248535,1.2348633
5363,Northern Rockies & Plains,49.09999999999999,-100.90000000000136,8.118317,0.049993396,96566.44,-0.08034706,-4.119446,-0.0008331761,3720.6238,68.918335,2.4291992,1.2176514
5364,Northern Rockies & Plains,49.09999999999999,-100.80000000000138,8.075348,0.09134412,96649.44,0.046606064,-4.2053833,-0.0008023307,3726.0283,66.73111,0.81152344,1.2075195
5365,Northern Rockies & Plains,49.09999999999999,-100.70000000000138,7.93277,0.13743341,96464.44,0.1706295,-4.1760864,-0.00076600164,3732.4695,63.99889,0.0,1.336792
5366,Northern Rockies & Plains,49.09999999999999,-100.6000000000014,7.6944885,0.18920004,96036.44,0.29367638,-4.0530396,-0.00072574615,3740.21,60.793335,0.0,1.6037598
5367,Northern Rockies & Plains,49.09999999999999,-100.5000000000014,7.3780823,0.24202466,95445.44,0.41184044,-3.9192505,-0.00087130815,3747.8179,57.56778,3.0933838,2.0084229
5368,Northern Rockies & Plains,49.09999999999999,-100.4000000000014,7.15152,0.2759695,95030.44,0.5319576,-3.8206177,-0.0018923655,3756.2856,54.53389,4.4418945,1.991333
5369,Northern Rockies & Plains,49.09999999999999,-100.3000000000014,7.061676,0.2849102,94886.44,0.6530514,-3.7678833,-0.0036171451,3765.9094,51.75611,3.5947266,1.4217529
5370,Northern Rockies & Plains,49.09999999999999,-100.2000000000014,7.0675354,0.2861917,94961.44,0.7741451,-3.732727,-0.0041729137,3775.9116,49.076668,3.1833496,1.5205078
5371,Northern Rockies & Plains,49.09999999999999,-100.10000000000142,7.079254,0.2847761,95052.44,0.91184044,-3.7005005,-0.0042159706,3785.3467,46.59889,3.116333,1.7327881
5372,Northern Rockies & Plains,49.09999999999999,-100.00000000000142,7.0714417,0.2786368,95109.44,1.0798092,-3.6721802,-0.0034720302,3793.6938,44.482777,3.5895996,2.0511475
5373,Northern Rockies & Plains,49.09999999999999,-99.90000000000144,7.1944885,0.29711425,95309.44,1.2184811,-3.7942505,-0.0020729974,3799.3928,44.76,4.3200684,1.9470215
5374,Northern Rockies & Plains,49.09999999999999,-99.80000000000145,7.354645,0.31085312,95560.44,1.365942,-3.9856567,-0.0010127649,3804.341,45.645,4.4171143,1.7437744
5375,Northern Rockies & Plains,49.09999999999999,-99.70000000000144,7.528473,0.3080517,95843.44,1.5300045,-4.2493286,-0.0011382475,3809.0667,46.72333,2.6625977,1.6958008
5376,Northern Rockies & Plains,49.09999999999999,-99.60000000000144,7.671051,0.29437244,96060.44,1.6579342,-4.465149,-0.0011427924,3813.515,47.924446,2.184204,1.8120117
5377,Northern Rockies & Plains,49.09999999999999,-99.50000000000144,7.794098,0.27224422,96234.44,1.7585201,-4.6428833,-0.0012831911,3817.7427,49.20889,2.08667,1.9472656
5378,Northern Rockies & Plains,49.09999999999999,-99.40000000000146,7.885895,0.23339689,96334.44,1.8044186,-4.743469,-0.0013431907,3821.5278,50.643333,2.128662,1.8890381
5379,Northern Rockies & Plains,49.09999999999999,-99.30000000000146,7.985504,0.180915,96440.44,1.8327389,-4.8303833,-0.0013404265,3825.2456,52.036667,2.2646484,1.71875
5380,Northern Rockies & Plains,49.09999999999999,-99.20000000000148,8.061676,0.14206767,96516.44,1.8581295,-4.8987427,-0.0013088286,3828.534,53.295555,2.4244385,1.5258789
5381,Northern Rockies & Plains,49.09999999999999,-99.10000000000149,7.99527,0.21415949,96418.44,1.8893795,-4.8811646,-0.0013162047,3829.3945,53.814445,2.4049072,1.5150146
5382,Northern Rockies & Plains,49.09999999999999,-99.00000000000148,7.9405823,0.2848059,96360.44,1.9225826,-4.837219,-0.0012685284,3828.5977,53.97389,1.4542236,1.4615479
5383,Northern Rockies & Plains,49.09999999999999,-98.90000000000148,7.8956604,0.3580451,96332.44,1.9557858,-4.7766724,-0.0011952445,3826.9133,53.933887,0.0,1.3962402
5384,Northern Rockies & Plains,49.09999999999999,-98.80000000000148,7.905426,0.43097138,96403.44,1.9899654,-4.7161255,-0.0011702254,3825.2356,53.90333,0.0,1.4013672
5385,Northern Rockies & Plains,49.09999999999999,-98.7000000000015,7.9620667,0.49364567,96536.44,2.0173092,-4.6555786,-0.0012080967,3823.0994,53.023888,0.7850342,1.6115723
5386,Northern Rockies & Plains,49.09999999999999,-98.6000000000015,8.063629,0.5478859,96725.44,2.0387936,-4.5960083,-0.0012884438,3820.6228,51.42278,2.2543945,1.9870605
5387,Northern Rockies & Plains,49.09999999999999,-98.5000000000015,8.040192,0.60263276,96683.44,2.0612545,-4.536438,-0.001302585,3818.1167,49.784443,2.2373047,1.9157715
5388,Northern Rockies & Plains,49.09999999999999,-98.40000000000153,8.032379,0.6428212,96660.44,2.0837154,-4.507141,-0.0012551919,3817.639,48.34,2.2797852,1.9023438
5389,Northern Rockies & Plains,49.09999999999999,-98.30000000000152,8.046051,0.6659925,96659.44,2.1061764,-4.5110474,-0.0011499971,3819.4739,47.113888,2.380127,1.9239502
5390,Northern Rockies & Plains,49.09999999999999,-98.20000000000152,8.346832,0.61549246,97073.44,2.154028,-4.552063,-0.0012293309,3819.1355,45.217224,2.312622,1.819458
5391,Northern Rockies & Plains,49.09999999999999,-98.10000000000151,8.684723,0.56272745,97567.44,2.216528,-4.5930786,-0.0013300478,3818.297,43.243332,2.958496,1.6774902
5392,Northern Rockies & Plains,49.09999999999999,-98.00000000000152,9.042145,0.5135536,98132.44,2.294653,-4.6262817,-0.0014979243,3816.7212,41.18833,4.6540527,1.5030518
5393,Northern Rockies & Plains,49.09999999999999,-97.90000000000154,9.249176,0.47037005,98415.44,2.3464108,-4.739563,-0.0012942404,3815.8184,39.308887,4.9561768,1.4447021
5394,Northern Rockies & Plains,49.09999999999999,-97.80000000000156,9.391754,0.42957067,98583.44,2.3854733,-4.8919067,-0.0012290925,3815.2505,37.518333,4.4416504,1.4262695
5395,Northern Rockies & Plains,49.09999999999999,-97.70000000000157,9.442535,0.39100647,98603.44,2.4069576,-5.0960083,-0.0013020784,3815.1233,35.84,2.7554932,1.4608154
5396,Northern Rockies & Plains,49.09999999999999,-97.60000000000156,9.55777,0.35116076,98698.44,2.3991451,-5.2678833,-0.0013097152,3814.844,34.00778,1.1811523,1.4047852
5397,Northern Rockies & Plains,49.09999999999999,-97.50000000000156,9.657379,0.35253167,98794.44,2.397192,-5.3948364,-0.0013523549,3813.9111,32.055,0.0,1.3411865
5398,Northern Rockies & Plains,49.09999999999999,-97.40000000000155,9.661285,0.47828257,98816.44,2.4264889,-5.395813,-0.0013240799,3811.0623,29.796112,0.0,1.2883301
5399,Northern Rockies & Plains,49.09999999999999,-97.30000000000156,9.661285,0.5955547,98833.44,2.4430904,-5.380188,-0.0013009906,3809.0,27.986666,0.0,1.3259277
